show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description
80199032,TV Show,paul hollywood's big continental road trip,,Paul Hollywood,United Kingdom,"September 29, 2017",2017,TV-14,1 Season,"British TV Shows, Docuseries, International TV Shows","gear up for a fast-paced journey as celebrity chef and avid auto enthusiast paul hollywood takes in the cars and culture of france, italy and germany."
80180449,TV Show,satu hari,,"Sara Ali, Remy Ishak, Rita Rudaini, Mirza Salihovic, Hafizul Kamal, Miller Khan",,"September 29, 2017",2014,TV-14,1 Season,"International TV Shows, TV Dramas","a man haunted by his wife's affair moves to sarajevo and starts to love again, until fate forces him to choose between his new life and old loyalty."
80019931,Movie,"monster high: boo york, boo york",william lau,"Karen Strassman, Celeste Henderson, Wendee Lee, TJ Smith, America Young, Rachel Staman, Laura Bailey",USA,"September 29, 2015",2015,TV-Y7,72 min,"Children & Family Movies, Music & Musicals",cleo is invited to a gala in the big city celebrating a magical comet and brings her best friends along. but the sinister nefera has other plans.
81053893,Movie,cultivating the seas: history and future of the full-cycle cultured kindai tuna,mana yasuda,,,"September 28, 2019",2019,TV-G,45 min,"Documentaries, International Movies",an in-depth look at the full-cycle breeding program for bluefin kindai tuna pioneered by kinki university’s aqua culture research institute.
80200087,Movie,domino,brian de palma,"Nikolaj Coster-Waldau, Carice van Houten, Eriq Ebouaney, Guy Pearce, Mohammed Azaay, Søren Malling, Paprika Steen, Helena Kaittani","Denmark, France, Italy, Belgium, Netherlands","September 28, 2019",2019,R,89 min,"International Movies, Thrillers","a copenhagen police officer hunts for the man who attacked his partner, only to stumble into a high-stakes game of espionage."
81053892,Movie,tuna girl,mana yasuda,"Fuka Koshiba, Tom Fujita, Hidetoshi Hoshida, Hiroto Kanai, Ryosuke Yusa, Shuri Tanaka, Chal Inoue, Takashi Taniguchi, Takeshi Masu",,"September 28, 2019",2019,TV-PG,90 min,"Dramas, International Movies",a clumsy but cheerful fisheries student struggles to find her place at a research institute renowned for its tuna cultivation. the work isn't easy.
81002850,Movie,5cm,rizal mantovani,"Herjunot Ali, Raline Shah, Fedi Nuril, Pevita Pearce, Saykoji, Denny Sumargo, Didi Petet, Firrina Sinatrya",Indonesia,"September 28, 2018",2012,TV-14,126 min,"Dramas, International Movies","five friends embark on a mission to climb the highest peak in java, overcoming obstacles on the way and discovering the true meaning of friendship."
81004470,Movie,animal world,han yan,"Li Yi Feng, Zhou Dongyu, Michael Douglas, Bingkun Cao, Ge Wang, Keanu Chi, Zhang Jungyi, Yijuan Li, Su Ke",China,"September 28, 2018",2018,TV-MA,130 min,"Action & Adventure, International Movies, Sci-Fi & Fantasy","an unlucky, debt-ridden teen resorts to his math skills when he's forced into a deadly tournament of rock-paper-scissors run by a diabolical host."
80157072,Movie,hold the dark,jeremy saulnier,"Jeffrey Wright, Alexander Skarsgård, James Badge Dale, Riley Keough, Julian Black Antelope, Tantoo Cardinal, Macon Blair, Jonathan Whitesell, Peter McRobbie",USA,"September 28, 2018",2018,TV-MA,126 min,"Action & Adventure, Dramas","in the grim alaskan winter, a naturalist hunts for wolves blamed for killing a local boy, but he soon finds himself swept into a chilling mystery."
81001809,Movie,lessons from a school shooting: notes from dunblane,kim a. snyder,,USA,"September 28, 2018",2018,TV-PG,24 min,Documentaries,"two priests – one from dunblane, scotland, the other from newtown, connecticut – bond over school tragedies that occurred 16 years apart."
80201933,TV Show,made in mexico,,,USA,"September 28, 2018",2018,TV-MA,1 Season,"International TV Shows, Reality TV, Spanish-Language TV Shows","these mexico city socialites may lead opulent lives, but a peek behind the curtain reveals a tangled web of intrigue, envy and personal struggles."
81002864,Movie,single,raditya dika,"Raditya Dika, Annisa Rawles, Chandra Liow, Pandji Pragiwaksono, Babe Cabita, Elvira Devinamira, Tinna Harahap, Pevita Pearce, Rinna Hassim, Dede Yusuf, Dewi Hughes",Indonesia,"September 28, 2018",2015,TV-PG,127 min,"Comedies, International Movies, Romantic Movies","unemployed and immature, a somewhat pathetic bachelor sets his sights on finding a date for the wedding of his younger, more successful brother."
81016750,Movie,the 3rd eye,rocky soraya,"Jessica Mila, Denny Sumargo, Citra Prima, Bianca Hello, Epy Kusnandar, Anita Hara, Derry Drajat, Voke Victoria, Shofia Shireen, Afdhal Yusman",Indonesia,"September 28, 2018",2018,TV-MA,108 min,"Horror Movies, International Movies","when her little sister claims she sees the dead, alia consults a psychic, who opens her own eyes to the vengeful ghosts haunting their childhood home."
81002866,Movie,the sinking of van der wijck,sunil soraya,"Herjunot Ali, Pevita Pearce, Reza Rahadian, Randy Nidji, Gesya Shandy, Kevin Andrean, Arzetti Bilbina",Indonesia,"September 28, 2018",2013,TV-14,163 min,"Dramas, International Movies, Romantic Movies","when a young man leaves home to fulfill the wishes of his late father, he meets and falls in love with a woman from a very different background."
80992039,Movie,two catalonias,"álvaro longoria, gerardo olivares",,Spain,"September 28, 2018",2018,TV-MA,117 min,"Documentaries, International Movies",lawmakers and activists with conflicting ideologies speak about the complexities of catalonia's politics and the fight for its independence from spain.
80126507,Movie,bobby sands: 66 days,brendan byrne,,"Ireland, United Kingdom","September 28, 2017",2016,TV-14,106 min,Documentaries,"in 1981, an imprisoned irish republican army soldier went on a hunger strike that galvanized his movement and made him a controversial global icon."
80225885,TV Show,bard of blood,,"Emraan Hashmi, Viineet Kumar, Sobhita Dhulipala, Jaideep Ahlawat, Kirti Kulhari, Sohum Shah, Rajit Kapoor, Danish Hussain",India,"September 27, 2019",2019,TV-MA,1 Season,"International TV Shows, TV Action & Adventure, TV Dramas","years after a disastrous job in balochistan, a former indian spy must confront his past when he returns to lead an unsanctioned hostage-rescue mission."
81132443,Movie,deliha 2,gupse özay,"Gupse Özay, Eda Ece, Aksel Bonfil, Derya Alabora, Esin Eden, Hülya Duyar, Ali Çelik, Mert Öner",Turkey,"September 27, 2019",2018,TV-PG,102 min,"Comedies, International Movies","while chasing her dream of becoming a chef, zeliha cooks up trouble in the kitchen with her wild, kooky and unsuspecting ways."
80218107,TV Show,dragons: rescue riders,,"Nicolas Cantu, Brennley Brown, Zach Callison, Skai Jackson, Noah Kaye Bentley, Andre Robinson, Marsai Martin",,"September 27, 2019",2019,TV-Y,1 Season,"Kids' TV, TV Comedies","twins dak and leyla and their dragon friends devote their lives to rescuing others, defending their home of huttsgalor and having fun along the way."
80231903,Movie,in the shadow of the moon,jim mickle,"Boyd Holbrook, Michael C. Hall, Cleopatra Coleman, Bokeem Woodbine, Rudi Dharmalingam, Rachel Keller",USA,"September 27, 2019",2019,TV-MA,116 min,"Dramas, Sci-Fi & Fantasy, Thrillers",a philadelphia detective slowly unravels as he nurses a lifelong obsession with an enigmatic female serial killer whose crimes defy explanation.
80220715,TV Show,skylines,,"Edin Hasanovic, Peri Baumeister, Murathan Muslu, Erdal Yıldız, Richy Müller, Anna Herrmann, Sahin Eryilmaz, Lisa Maria Potthoff, Carol Schuler, Dustin Jérôme Schanz, Nimo, Christopher Schärf, Slavko Popadic",,"September 27, 2019",2019,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",a hip-hop producer gets hurled into the violent world of organized crime when the record label he signs to becomes the center of a deadly drug business.
81171121,Movie,sturgill simpson presents sound & fury,"jumpei mizusaki, koji morimoto, michael arias, masaru matsumoto, arthell isom, henry thurlow, takanobu mizuno, elsa nakamichi, hajime sasaki, shinji takagi",,USA,"September 27, 2019",2019,TV-MA,42 min,"Anime Features, Music & Musicals, Sci-Fi & Fantasy","in this anime visual album, a mysterious driver heads deep into a postapocalyptic hellscape toward a ferocious showdown with two monstrous opponents."
80241248,TV Show,the politician,,"Ben Platt, Gwyneth Paltrow, Jessica Lange, Zoey Deutch, Lucy Boynton, Bob Balaban, David Corenswet, Julia Schlaepfer, Laura Dreyfuss, Theo Germaine, Rahne Jones, Benjamin Barrett",USA,"September 27, 2019",2019,TV-14,1 Season,"TV Comedies, TV Dramas, Teen TV Shows",rich kid payton has always known he's going to be president. but first he has to navigate the most treacherous political landscape of all: high school.
81012295,Movie,weeds on fire,chi fat chan,"Liu Kai Chi, Lam Yiu-sing, Tony Tsz-Tung Wu, Poon Chan-leung, Sun Li Man, Tam Sin Yin, Sham Ka Ki, Wang Simin, Jan Lamb",Hong Kong,"September 27, 2018",2016,TV-14,95 min,"Dramas, Independent Movies, International Movies","in 1980s hong kong, a school principal forms a baseball team with an eclectic crew of local students who soon fight their way to the top of the league."
80060037,Movie,much loved,nabil ayouch,"Loubna Abidar, Asmaa Lazrak, Halima Karaouane, Sara El Mhamdi Elaaloui, Abdellah Didane, Danny Boushebel, Carlo Brandt, Camélia Montassere","France, Morocco","September 27, 2017",2015,TV-MA,104 min,"Dramas, Independent Movies, International Movies",four friends who make their living as prostitutes in morocco deal with both the dangers and stigma that come with their profession.
60003155,Movie,joseph: king of dreams,"rob laduca, robert c. ramirez","Ben Affleck, Mark Hamill, Richard Herd, Maureen McGovern, Jodi Benson, Judith Light, James Eckhouse, Richard McGonagle, David Campbell, Steven Weber, Dan Castellaneta, Rene Auberjonois, Ken Hudson Campbell, Tom Virtue, Jeff Bennett",USA,"September 27, 2011",2000,TV-PG,75 min,"Children & Family Movies, Dramas, Faith & Spirituality","with his gift of dream interpretation and his brilliantly colored coat, joseph inspires jealousy in his brothers in this animated bible story."
81177238,Movie,malaal,mangesh hadawale,"Meezaan Jaffrey, Sharmin Segal, Chinmaya Surve, Anil Gawas, Sonal Jha, Sanjay Gurbaxani, Sameer Dharmadhikari, Deepak Damle",India,"September 26, 2019",2019,TV-14,133 min,"International Movies, Romantic Movies","class divides become thorns in the budding romance between the crony of a nativist mumbai politician and the new, north indian resident of his chawl."
70270775,Movie,the grandmaster,wong kar wai,"Tony Leung Chiu-wai, Zhang Ziyi, Chang Chen, Xiao Shen-Yang, Zhao Benshan, Song Hye-kyo, Wang Qingxiang, Zhang Jin, Lo Hoi-pang, Cung Le, Julian Cheung","Hong Kong, China","September 26, 2019",2013,PG-13,108 min,"Action & Adventure, Dramas, International Movies","as the japanese invasion looms, chinese kung fu master ip man's world changes when rival master gong er and her father arrive in his village."
81025403,TV Show,the inmate,,"Ignacio Serricchio, Ana Claudia Talancón, Flavio Medina, Luis Felipe Tovar, Mariana Seoane, Guy Ecker, Isabella Castillo, Bradley Stryker, Gustavo Sánchez Parra, Leonardo Ortizgris, Alejandro Calva, Rodrigo Oviedo, Ramón Medína, Erik Hayser, Tiaré Scanda",Mexico,"September 26, 2019",2018,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",a former marine poses as an inmate inside a mexican prison in order to infiltrate a gang suspected of kidnapping a u.s. judge's teen daughter.
80215923,Movie,the hurricane heist,rob cohen,"Toby Kebbell, Maggie Grace, Ryan Kwanten, Ralph Ineson, Melissa Bolona, Ben Cross, Jamie Andrew Cutler",USA,"September 26, 2018",2018,PG-13,103 min,Action & Adventure,a deadly hurricane with mile-high waves provides the perfect cover for stealing $600 million from a u.s. treasury outpost in mississippi.
80151483,Movie,def comedy jam 25,louis j. horvitz,"Dave Chappelle, Steve Harvey, Cedric the Entertainer, Martin Lawrence, Tiffany Haddish, Katt Williams, Craig Robinson, D.L. Hughley, Eddie Griffin, J.B. Smoove, Joe Torry, Kid Capri, Mike Epps, Sheryl Underwood, Tracy Morgan, Deon Cole",USA,"September 26, 2017",2017,TV-MA,82 min,Stand-Up Comedy,"in this special live event, giants of stand-up come together to commemorate the 25th anniversary of russell simmons's groundbreaking ""def comedy jam."""
80173625,Movie,restless creature: wendy whelan,"linda saffire, adam schlesinger","Peter Martins, Sean Suozzi, Gretchen Smith, Ashley Laracey, Tiler Peck, Damian Woetzel, Albert Evans, Sterling Hyltin, Craig Hall, Peter Boal, Karen Young, Michelle Rodriguez, Jock Soto, Adam Barrett",USA,"September 26, 2017",2016,TV-MA,94 min,Documentaries,"after 30 years with the new york city ballet, celebrated dancer wendy whelan redefines herself as an artist in a new stage of life."
80005444,Movie,print the legend,"luis lopez, clay tweel",,USA,"September 26, 2014",2014,TV-14,100 min,Documentaries,"this award-winning, original documentary chronicles the race for market leadership in 3d printing, the next wave of technological evolution."
80244682,Movie,birders,otilia portillo padua,,"United States, Mexico","September 25, 2019",2019,TV-G,38 min,"Documentaries, International Movies",bird watchers on both sides of the u.s.-mexico border share their enthusiasm for protecting and preserving some of the world's most beautiful species.
81075519,Movie,furie,le van kiet,"Ngo Thanh Van, Phan Thanh Nhien, Mai Cat Vi, Thanh Hoa, Pham Anh Khoa",Vietnam,"September 25, 2019",2019,TV-MA,97 min,"Action & Adventure, Dramas, International Movies","when traffickers kidnap her daughter from their village, vengeful hai phuong returns to saigon – and her outlaw roots – to take down the abductors."
80166318,Movie,leap!,"eric summer, éric warin","Bronwen Mantel, Mel Brooks, Maddie Ziegler, Dane DeHaan, Julie Khaner, Elle Fanning, Terrence Scammell, Tamir Kapelian, Carly Rae Jepsen","France, Canada","September 25, 2019",2016,PG,89 min,"Children & Family Movies, Comedies","félicie and victor, two young friends in 1880s france, escape from an orphanage to pursue their dreams in paris, the glittering city of lights."
